,0,1,2,3,4
3007,2021-03-07 05:41:53,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",VenkateshaGH7,,en
3008,2021-03-07 05:41:40,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Ammar03758034,,en
3009,2021-03-07 05:41:14,RT @prabhumetikurke: Bjp built one in bengaLuru for 50 crores.,Guruness,Gurgaon,en
3010,2021-03-07 05:41:05,30 new centres to help store Bengaluru’s dry waste https://t.co/bt1foXmRHs via @bangaloremirror,write2ragavan,Bangalore India,en
3011,2021-03-07 05:40:43,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",Dhirajs81631715,Delhi,en
3012,2021-03-07 05:40:36,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",BikramT30495783,,en
3013,2021-03-07 05:40:23,"RT @OCTANE99175143: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the h…",BikramT30495783,,en
3014,2021-03-07 05:40:16,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",HouseOfFakts,Midlife Crisis,en
3015,2021-03-07 05:40:03,RT @ibtimes_india: Bengaluru civic body commissioner N Manjunath Parasad on Saturday directed health officers to ramp up Covid vaccine driv…,Loveabhi17,,en
3016,2021-03-07 05:40:02,"In #Bengaluru, BBMP officials have been directed to map the wards/areas reporting the highest number of cases in th… https://t.co/ILVMeiDYRb",DeccanHerald,India,en
3017,2021-03-07 05:39:55,"RT @thebetterindia: “When I started, I wanted to make it easier for people to cook food that reminds them of home. I hope people find it ea…",mainamausi,,en
3018,2021-03-07 05:39:45,"RT @kdevforum: What does #easeoflivingindex2020 say?
1.EoLI is outcome indicator,in other words economic ability, resident perception.
2.MP…",Nitz_007,Bangalore,en
3019,2021-03-07 05:38:47,@classicbuyers @BlrCityPolice @DgpKarnataka @AddlCPTraffic @DCPTrEastBCP @hsrltrafficps @blrcitytraffic @BSBommai… https://t.co/83ygHexlrS,NammaBengaluroo,"Karnataka, India",en
3020,2021-03-07 05:38:09,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",Rana33346046,,en
3021,2021-03-07 05:36:54,"RT @thebetterindia: “When I started, I wanted to make it easier for people to cook food that reminds them of home. I hope people find it ea…",DoTinPaanch,somewhere,en
3022,2021-03-07 05:36:53,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,1amHegde,Shimoga,en
3023,2021-03-07 05:36:51,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",SREEDHA35819343,"बैंगलुरु, भारत",en
3024,2021-03-07 05:36:27,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",RahulSi63970745,New Delhi chanakya Puri ,en
3025,2021-03-07 05:36:22,"03/07/2021 11:06

Air Temperature: 23.7°C
Real Feel Temperature: 24.3°C
Relative Humidity: 84.3%
Water Vapor in 1kg… https://t.co/1TmRE12Ba2",DasarahalliWS,,en
3026,2021-03-07 05:36:11,RT @Khushboo_: This is horrendous! #Bengaluru #KarnatakaPolitics https://t.co/mm8O8YUgH5,DelhiDecoded,Red Zone se hoon BC,en
3027,2021-03-07 05:36:07,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",singhmukesh07,,en
3028,2021-03-07 05:35:20,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,virupak25,,en
3029,2021-03-07 05:34:58,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Sanjayk16991303,,en
3030,2021-03-07 05:34:56,RT @ibtimes_india: Bengaluru civic body commissioner N Manjunath Parasad on Saturday directed health officers to ramp up Covid vaccine driv…,TellDM,BLR-SIN-DXB-SXR —In the moment,en
3031,2021-03-07 05:34:04,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,18Sammed,"Karnataka, India",en
3032,2021-03-07 05:33:51,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,naveenahegde,"Bengaluru, Kundapura,Karnataka",en
3033,2021-03-07 05:33:43,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",beingvick,"Jamshedpur, India",en
3034,2021-03-07 05:33:18,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,PublicRanga,"New Delhi, India",en
3035,2021-03-07 05:32:50,"RT @BloodAid: #Bengaluru Need AB+ #blood @ Columbia Asia hospital, Hebbal. 
Call 8762840330
#BloodAid via @_B_S_V_ cc @KiranKS @surnell @RJ…",SHebbar77,Everywhere,en
3036,2021-03-07 05:32:01,This is stuff of legends - ' Lagoori' .. Late 80s &amp; 90s you would find inter-street  team games being played on roa… https://t.co/BpGKzPa3sp,rukminirao,Bengaluru ,en
3037,2021-03-07 05:31:58,"RT @VasundharaShiv2: Bengaluru's BBMP said no potholes on 74 roads. Court ordered survey finds 437

https://t.co/jDU1t9FpcK
Source : ""Hindu…",guru_govindaa,India,en
3038,2021-03-07 05:31:56,Welcoming the women of Bengaluru and celebrating their spirit this #WomensDay with an exciting line-up of events fr… https://t.co/hij9hVMAko,embassy_reit,,en
3039,2021-03-07 05:31:32,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",SidS27736370,,en
3040,2021-03-07 05:31:24,Bengaluru civic body commissioner N Manjunath Parasad on Saturday directed health officers to ramp up Covid vaccine… https://t.co/8Qe3LjFF28,ibtimes_india,India,en
3041,2021-03-07 05:31:20,"India: #Karnataka The SARS-CoV-2 virus, which causes #COVID19, is mutating faster in #Bengaluru, compared to the na… https://t.co/8l0RDms8Vs",tweets_reporter,World,en
3042,2021-03-07 05:31:12,RT @Newz4uIndia: #Karnataka | Outstation Passengers screened strictly &amp; #COVID test done at #Bengaluru #railway station due to #coronavirus…,mumbaitez,"मुंबई, भारत",en
3043,2021-03-07 05:30:22,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",Meghnaad_,41°1'N 28°57'E,en
3044,2021-03-07 05:30:15,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,obbanti_jeevana,"Karnataka, India",en
3045,2021-03-07 05:30:14,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",HelloNNewman,Global,en
3046,2021-03-07 05:30:13,Anaplan is seeking a Customer Success Director (Bengaluru) https://t.co/JPhqo5UHPI,AllSupportJobs,,en
3047,2021-03-07 05:30:08,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Satyand46488767,,en
3048,2021-03-07 05:30:02,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",AJEYA21,Bharat Varsha,en
3049,2021-03-07 05:30:00,"With pandemic hitting around us, it is important to know the impact of COVID if you are on a journey of IVF treatme… https://t.co/W9QvZdYaa5",Janisthaa_ivf,"Basaveshwara Nagar, Bengaluru",en
3050,2021-03-07 05:30:00,"“When I started, I wanted to make it easier for people to cook food that reminds them of home. I hope people find i… https://t.co/yzZm4rTaXw",thebetterindia,India,en
3051,2021-03-07 05:29:33,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",kunal1607,ॐ नमः शिवाय  ( Indian ),en
3052,2021-03-07 05:29:02,"RT @tmj_nda_jobs1: Don't submit then quit. Apply for jobs like ""Senior Data Scientist"" at Ericsson, then look for people you might know at…",software_tic,España,en
3053,2021-03-07 05:28:42,RT @prabhumetikurke: Bjp built one in bengaLuru for 50 crores.,thelegalnovice,,en
3054,2021-03-07 05:28:35,"🔹Bengaluru urban again it’s again BJP vs Congress. JDS again in few constituencies are strong. 
🔹Rural again three… https://t.co/51BZd0zqso",rohitgowda1212,,en
3055,2021-03-07 05:27:30,"RT @StartUpNews101: Bengaluru-based space start-up Bellatrix raises ₹21 crore
https://t.co/iGSPpnyaaO
#Startup #News #Tech",anilgb,ahmedabad,en
3056,2021-03-07 05:27:28,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,chandanss5,ಕರ್ನಾಟಕರಾಷ್ಟ್ರ- KannadaNation,en
3057,2021-03-07 05:27:20,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",Ankurjadhav123,,en
3058,2021-03-07 05:27:01,RT @Mahimulki: Going to Karnataka Tulu Academy function at Bengaluru. Its been said that @BSYBJP and @DVSadanandGowda are the chief guests.…,Abhishekgowdann,"Bengaluru, India",en
3059,2021-03-07 05:26:27,⁦@BSYBJP⁩ ⁦@PiyushGoyal⁩ ⁦@RailMinIndia⁩ ⁦@narendramodi⁩ please include Hosur - Baiyappanahalli as well where most… https://t.co/xouulHXMsI,MadhavaSN,"Bengaluru, India",en
3060,2021-03-07 05:26:14,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",gcthapliyal,,en
3061,2021-03-07 05:26:11,"Don't submit then quit. Apply for jobs like ""Senior Data Scientist"" at Ericsson, then look for people you might kno… https://t.co/X4cuDKf68d",tmj_nda_jobs1,India,en
3062,2021-03-07 05:26:09,RT @LiveLawIndia: Breaking- Ramesh Jarkiholi Scandal: Bengaluru Court Restrains 68 Media Houses From Publishing Defamatory Content/CDs Agai…,profmalik_l23,Mumbai,en
3063,2021-03-07 05:25:56,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",PanthilTweets,Kuch logo ke dil me,en
3064,2021-03-07 05:25:53,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",The_VipinJoshi,Lucknow,en
3065,2021-03-07 05:25:43,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",sharmavishal979,"Patna, India",en
3066,2021-03-07 05:25:43,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",ZI8S9rT18Mfst7t,,en
3067,2021-03-07 05:25:36,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Subhash87238202,,en
3068,2021-03-07 05:25:07,"6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have s… https://t.co/E4zgnOXyB2",HouseOfFakts,Midlife Crisis,en
3069,2021-03-07 05:24:36,#Karnataka | Outstation Passengers screened strictly &amp; #COVID test done at #Bengaluru #railway station due to… https://t.co/UQMQWUoSAK,Newz4uIndia,India,en
3070,2021-03-07 05:24:18,RT @Prodef_blr: A warm send off to the #SwarnimVijayVarsh ‘Victory Flame’ was given in #Bengaluru City which further moves to another iconi…,dgpkrish,"Chennai, India",en
3071,2021-03-07 05:24:09,"RT @prasannavishy: As excited as we are about tremendous number of expressways connecting cities, projects like this are more critical. Sho…",wlvrn_tjs,Bangalore,en
3072,2021-03-07 05:24:02,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Kuldeep44163000,,en
3073,2021-03-07 05:24:01,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",sidd_raii,"Ranchi, India",en
3074,2021-03-07 05:23:56,RT @selfrooting: Looking for a #Rstats programmer to join our #plantbased #socialenterprise full/part time for our back end logistics! @Sam…,SampoornaAhara,"Bengaluru, India",en
3075,2021-03-07 05:23:36,"RT @prasannavishy: As excited as we are about tremendous number of expressways connecting cities, projects like this are more critical. Sho…",AnirudhBengeri,,en
3076,2021-03-07 05:23:09,"RT @prasannavishy: As excited as we are about tremendous number of expressways connecting cities, projects like this are more critical. Sho…",NarenMenon1,,en
3077,2021-03-07 05:23:06,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",anjali9071,,en
3078,2021-03-07 05:22:36,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",SauravK12521496,,en
3079,2021-03-07 05:21:57,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",agarwalgary,Nomad-khanabadosh Jajabor hun,en
3080,2021-03-07 05:21:47,Police today opened fire on rowdy-sheeter Chaddi Kiran after he attacked PC Basavanna while attempting to flee alon… https://t.co/0XDgjKRc44,sirajnoorani,mumbai,en
3081,2021-03-07 05:21:38,"Loving #hindiImposition thank you, minister from #Karnataka specifically from #Bengaluru
___
I love when #Kannada g… https://t.co/MfHRh4GI2I",BLRrocKS,"Bengaluru South, India",en
3082,2021-03-07 05:21:23,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AilJavid,,en
3083,2021-03-07 05:21:09,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",iGuyinJeans,Bharath,en
3084,2021-03-07 05:20:53,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",SKV_sanjay,"STPI Indore,  India",en
3085,2021-03-07 05:20:48,RT @Prodef_blr: A warm send off to the #SwarnimVijayVarsh ‘Victory Flame’ was given in #Bengaluru City which further moves to another iconi…,Rajveer06644420,,en
3086,2021-03-07 05:20:25,"@vijayashreenair @AnuSatheesh5 Look Vijayashree, Anu, and all my friends here: The only way to say ""Hi"" to your bha… https://t.co/6weRk2p81s",AnujitKumarMuk1,,en
3087,2021-03-07 05:20:24,Today's picture is from Bengaluru where their Women's Day tournament has just wrapped up. Great work from the… https://t.co/wa2Kk6F7YC,chirpycrow,Calcutta,en
3088,2021-03-07 05:20:18,"RT @HMOIndia: Union Home Minister, Shri @AmitShah welcomed by Chief Minister of Karnataka, Shri @BSYBJP on his arrival at Bengaluru airport…",MiliRoy33541819,,en
3089,2021-03-07 05:20:10,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",dhaku_grg,,en
3090,2021-03-07 05:20:06,"RT @goairlinesindia: From flyboarding to snorkeling, Goa is your Go-to adventure haven! 
What's more? We're happy to introduce additional w…",SurRatnadeep,,en
3091,2021-03-07 05:20:00,Students who were with Singh at the time of his collapse are reportedly alleging “complete negligence” from IISc’s… https://t.co/BYdEtb9TZc,DeccanHerald,India,en
3092,2021-03-07 05:18:48,Took my #ktm390adventure on an off-roading trip. What a finely curated track by #BBMP Starts from Ejipura Signal an… https://t.co/Srvfk3kCKU,Yadush,"Bengaluru, India",en
3093,2021-03-07 05:18:15,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",raghukoppar,,en
3094,2021-03-07 05:18:11,"@RamanujamSri Hi Sridhar, I too registered. I managed to get an appointment for 5th March at NIMHANS Convention Cen… https://t.co/df0qJpLNfp",rlramakrishnan,Bangalore,en
3095,2021-03-07 05:18:04,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",RohitKu63116439,,en
3096,2021-03-07 05:17:44,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",nagpaals,delhi,en
3097,2021-03-07 05:17:06,"#treatment
#herbal
#impotence
#bengaluru
#best
#navayavvana
#sexologist dispensary
#good results
#erectile dysfunct… https://t.co/h38qDbb9m7",DrSARoy2,,en
